t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          NC7H16_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
1.262976908e-01   8.746377480e-01   2.354636851e-01   5.544314699e-02   3.839553116e-01   1.741797833e-01   6.835502273e-03   1.646349334e+00   7.753109624e-01     2.435711224e+00     5.200012099e-01    3.554995826e+02   3.211824797e-06   2.109525136e-01   1.000000000e+00   8.461170362e-01   -1.711817358e+05  -3.345447772e+03    1.756102583e+05     -4.150805487e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.071798438e-01   4.897142095e-04   3.230401911e-02   6.488088804e-03   4.577446707e-02   3.077638669e-01   8.461170362e-01   2.179160601e-04   1.977068685e-02   2.527281351e-03   1.146783046e-02   1.198992490e-01   
1.268476908e-01   8.784466123e-01   2.345561861e-01   5.501660443e-02   3.810014158e-01   1.728397603e-01   6.756772498e-03   1.652804585e+00   7.753510798e-01     2.435837256e+00     5.219861176e-01    3.555020503e+02   3.142179981e-06   2.117484444e-01   1.000000000e+00   8.461423107e-01   -1.718342675e+05  -3.272218510e+03    1.761922271e+05     -4.151014525e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.072288656e-01   4.915416387e-04   3.230300371e-02   6.483953199e-03   4.576171104e-02   3.077309248e-01   8.461423107e-01   2.187181159e-04   1.976905987e-02   2.525541964e-03   1.146405160e-02   1.198803177e-01   
1.274976908e-01   8.829479973e-01   2.334790330e-01   5.451245886e-02   3.775101029e-01   1.712559403e-01   6.664111889e-03   1.660523665e+00   7.753949194e-01     2.435974982e+00     5.243610178e-01    3.555048947e+02   3.060978977e-06   2.127010584e-01   1.000000000e+00   8.461713729e-01   -1.726150382e+05  -3.187030857e+03    1.768909929e+05     -4.151253065e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.072853742e-01   4.937443648e-04   3.230200258e-02   6.479020260e-03   4.574672869e-02   3.076931299e-01   8.461713729e-01   2.196853508e-04   1.976728663e-02   2.523472397e-03   1.145962547e-02   1.198585573e-01   
1.280976908e-01   8.871031220e-01   2.324802508e-01   5.404706700e-02   3.742871676e-01   1.697938686e-01   6.578953527e-03   1.667737207e+00   7.754319281e-01     2.436091249e+00     5.265817756e-01    3.555074515e+02   2.987201021e-06   2.135921300e-01   1.000000000e+00   8.461974270e-01   -1.733451621e+05  -3.109665867e+03    1.775467212e+05     -4.151465062e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.073361726e-01   4.958201177e-04   3.230126950e-02   6.474421423e-03   4.573298377e-02   3.076593326e-01   8.461974270e-01   2.205972711e-04   1.976579328e-02   2.521547946e-03   1.145557685e-02   1.198390577e-01   
1.281664408e-01   8.875792300e-01   2.323655544e-01   5.399375087e-02   3.739179423e-01   1.696263711e-01   6.569220959e-03   1.668568931e+00   7.754358896e-01     2.436103694e+00     5.268379036e-01    3.555077405e+02   2.978805105e-06   2.136949167e-01   1.000000000e+00   8.462003683e-01   -1.734293716e+05  -3.100864192e+03    1.776224689e+05     -4.151488883e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.073419150e-01   4.960603206e-04   3.230119555e-02   6.473891925e-03   4.573141433e-02   3.076555228e-01   8.462003683e-01   2.207028211e-04   1.976562984e-02   2.521326650e-03   1.145511523e-02   1.198368572e-01   
1.285289408e-01   8.900896178e-01   2.317599013e-01   5.371265187e-02   3.719712733e-01   1.687432725e-01   6.517987365e-03   1.672972362e+00   7.754558192e-01     2.436166305e+00     5.281941996e-01    3.555092512e+02   2.934759135e-06   2.142392654e-01   1.000000000e+00   8.462157281e-01   -1.738752984e+05  -3.054709264e+03    1.780240940e+05     -4.151612892e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.073719325e-01   4.973355965e-04   3.230084577e-02   6.471091266e-03   4.572315239e-02   3.076356425e-01   8.462157281e-01   2.212632862e-04   1.976479772e-02   2.520157093e-03   1.145268757e-02   1.198253662e-01   
1.290789408e-01   8.938984821e-01   2.308375465e-01   5.328597287e-02   3.690164326e-01   1.674028209e-01   6.440476076e-03   1.679720091e+00   7.754849294e-01     2.436257757e+00     5.302736338e-01    3.555114922e+02   2.868884955e-06   2.150740629e-01   1.000000000e+00   8.462384559e-01   -1.745590027e+05  -2.985667346e+03    1.786415000e+05     -4.151794843e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.074164617e-01   4.993051565e-04   3.230046395e-02   6.466801973e-03   4.571067234e-02   3.076062949e-01   8.462384559e-01   2.221292193e-04   1.976364596e-02   2.518369643e-03   1.144902971e-02   1.198083695e-01   
1.295164408e-01   8.969282605e-01   2.301012810e-01   5.294659954e-02   3.666662018e-01   1.663366481e-01   6.379045971e-03   1.685139645e+00   7.755055823e-01     2.436322640e+00     5.319444716e-01    3.555132450e+02   2.817046912e-06   2.157449552e-01   1.000000000e+00   8.462561977e-01   -1.751083762e+05  -2.931376798e+03    1.791393596e+05     -4.151935710e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.074512917e-01   5.008966835e-04   3.230024850e-02   6.463360070e-03   4.570077404e-02   3.075834290e-01   8.462561977e-01   2.228291471e-04   1.976279526e-02   2.516937707e-03   1.144613416e-02   1.197951060e-01   
1.296414408e-01   8.977939115e-01   2.298905365e-01   5.284965879e-02   3.659948669e-01   1.660320998e-01   6.361534750e-03   1.686695845e+00   7.755108255e-01     2.436339112e+00     5.324243518e-01    3.555137330e+02   2.802313496e-06   2.159376907e-01   1.000000000e+00   8.462611250e-01   -1.752661663e+05  -2.915920652e+03    1.792817924e+05     -4.151974585e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.074609885e-01   5.013551608e-04   3.230021645e-02   6.462375220e-03   4.569796845e-02   3.075770963e-01   8.462611250e-01   2.230308439e-04   1.976257525e-02   2.516528672e-03   1.144531542e-02   1.197914249e-01   
1.301914408e-01   9.016027757e-01   2.289607089e-01   5.242300623e-02   3.630402093e-01   1.646917312e-01   6.284655923e-03   1.693595177e+00   7.755335047e-01     2.436410361e+00     5.345527277e-01    3.555158613e+02   2.738308279e-06   2.167926073e-01   1.000000000e+00   8.462825865e-01   -1.759660100e+05  -2.848886079e+03    1.799174416e+05     -4.152142795e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.075032835e-01   5.033981482e-04   3.230015061e-02   6.458007850e-03   4.568562128e-02   3.075495387e-01   8.462825865e-01   2.239297669e-04   1.976166023e-02   2.514716652e-03   1.144171654e-02   1.197753903e-01   
1.308164408e-01   9.059310306e-01   2.278994237e-01   5.193814731e-02   3.596824606e-01   1.631685020e-01   6.197667929e-03   1.701530662e+00   7.755557147e-01     2.436480136e+00     5.370020422e-01    3.555182159e+02   2.666644094e-06   2.177767070e-01   1.000000000e+00   8.463062547e-01   -1.767714108e+05  -2.773863866e+03    1.806510849e+05     -4.152325894e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.075500780e-01   5.057660968e-04   3.230025858e-02   6.452993005e-03   4.567166042e-02   3.075192439e-01   8.463062547e-01   2.249720795e-04   1.976075684e-02   2.512640628e-03   1.143765899e-02   1.197577168e-01   
1.310414408e-01   9.074892023e-01   2.275162074e-01   5.176362461e-02   3.584738547e-01   1.626202228e-01   6.166456056e-03   1.704412006e+00   7.755627106e-01     2.436502114e+00     5.378916946e-01    3.555190472e+02   2.641098922e-06   2.181342252e-01   1.000000000e+00   8.463145921e-01   -1.770639595e+05  -2.747129960e+03    1.809180815e+05     -4.152389760e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.075665999e-01   5.066296727e-04   3.230034099e-02   6.451176031e-03   4.566665488e-02   3.075085985e-01   8.463145921e-01   2.253523024e-04   1.976046456e-02   2.511889579e-03   1.143620711e-02   1.197514943e-01   
1.315914408e-01   9.112980666e-01   2.265765730e-01   5.133694342e-02   3.555189988e-01   1.612797643e-01   6.090369381e-03   1.711514289e+00   7.755780845e-01     2.436550413e+00     5.400854379e-01    3.555210403e+02   2.579370915e-06   2.190159742e-01   1.000000000e+00   8.463345326e-01   -1.777853554e+05  -2.682537372e+03    1.815778044e+05     -4.152540906e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.076062150e-01   5.087699365e-04   3.230065951e-02   6.446703436e-03   4.565445491e-02   3.074831972e-01   8.463345326e-01   2.262948832e-04   1.975983661e-02   2.510043569e-03   1.143267584e-02   1.197366165e-01   
1.321539408e-01   9.151934959e-01   2.256114808e-01   5.090054025e-02   3.524968161e-01   1.599087633e-01   6.012875480e-03   1.718864178e+00   7.755909849e-01     2.436590940e+00     5.423567981e-01    3.555230245e+02   2.517207295e-06   2.199291518e-01   1.000000000e+00   8.463543143e-01   -1.785322985e+05  -2.617510604e+03    1.822627410e+05     -4.152688476e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.076456523e-01   5.109988888e-04   3.230114015e-02   6.442088231e-03   4.564203623e-02   3.074580842e-01   8.463543143e-01   2.272768557e-04   1.975931001e-02   2.508142458e-03   1.142909131e-02   1.197218651e-01   
1.323789408e-01   9.167516677e-01   2.252243867e-01   5.072602438e-02   3.512882575e-01   1.593605055e-01   5.981978688e-03   1.721827463e+00   7.755950687e-01     2.436603770e+00     5.432728335e-01    3.555238042e+02   2.492569554e-06   2.202974932e-01   1.000000000e+00   8.463620711e-01   -1.788335452e+05  -2.591742268e+03    1.825394504e+05     -4.152745698e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.076611512e-01   5.119004956e-04   3.230136921e-02   6.440232282e-03   4.563708545e-02   3.074482613e-01   8.463620711e-01   2.276741427e-04   1.975912724e-02   2.507378894e-03   1.142766486e-02   1.197160838e-01   
1.329289408e-01   9.205605320e-01   2.242751102e-01   5.029932506e-02   3.483332760e-01   1.580199901e-01   5.906658448e-03   1.729135012e+00   7.756038909e-01     2.436631486e+00     5.455326301e-01    3.555256719e+02   2.433059274e-06   2.212063322e-01   1.000000000e+00   8.463805973e-01   -1.795767170e+05  -2.529519398e+03    1.832234002e+05     -4.152880501e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.076982756e-01   5.141358255e-04   3.230204514e-02   6.435661919e-03   4.562501466e-02   3.074248668e-01   8.463805973e-01   2.286593693e-04   1.975876610e-02   2.505501287e-03   1.142419443e-02   1.197022815e-01   
1.333883158e-01   9.237417993e-01   2.234790543e-01   4.994288772e-02   3.458648734e-01   1.569002092e-01   5.843985061e-03   1.735307480e+00   7.756097491e-01     2.436649890e+00     5.474414022e-01    3.555271901e+02   2.382712025e-06   2.219741732e-01   1.000000000e+00   8.463956005e-01   -1.802044665e+05  -2.477754007e+03    1.837975891e+05     -4.152987611e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.077284556e-01   5.160357656e-04   3.230273100e-02   6.431809435e-03   4.561497279e-02   3.074059954e-01   8.463956005e-01   2.294970290e-04   1.975855462e-02   2.503921491e-03   1.142131526e-02   1.196911111e-01   
1.334320658e-01   9.240447771e-01   2.234031207e-01   4.990895433e-02   3.456298776e-01   1.567936043e-01   5.838030082e-03   1.735897389e+00   7.756097879e-01     2.436650012e+00     5.476247847e-01    3.555273345e+02   2.379418330e-06   2.220479457e-01   1.000000000e+00   8.463970277e-01   -1.802647769e+05  -2.473449453e+03    1.838581515e+05     -4.152997742e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.077313274e-01   5.162178215e-04   3.230279696e-02   6.431440829e-03   4.561401531e-02   3.074042016e-01   8.463970277e-01   2.295772972e-04   1.975853491e-02   2.503770382e-03   1.142104081e-02   1.196900489e-01   
1.336570658e-01   9.256029489e-01   2.230121504e-01   4.973441925e-02   3.444211859e-01   1.562452861e-01   5.807432876e-03   1.738944548e+00   7.756115265e-01     2.436655474e+00     5.485677592e-01    3.555280648e+02   2.355606644e-06   2.224273336e-01   1.000000000e+00   8.464042259e-01   -1.805749045e+05  -2.448592325e+03    1.841446723e+05     -4.153048416e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.077458437e-01   5.171590076e-04   3.230316861e-02   6.429542738e-03   4.560911157e-02   3.073951743e-01   8.464042259e-01   2.299923328e-04   1.975845833e-02   2.502992953e-03   1.141963734e-02   1.196846931e-01   
1.342070658e-01   9.294118131e-01   2.220534298e-01   4.930772571e-02   3.414662445e-01   1.549047888e-01   5.732856610e-03   1.746457495e+00   7.756137539e-01     2.436662471e+00     5.508935446e-01    3.555298127e+02   2.298149551e-06   2.233632277e-01   1.000000000e+00   8.464214009e-01   -1.813398302e+05  -2.388528433e+03    1.848526301e+05     -4.153167278e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.077805920e-01   5.194920840e-04   3.230419099e-02   6.424867177e-03   4.559715145e-02   3.073737063e-01   8.464214009e-01   2.310213839e-04   1.975835492e-02   2.501080529e-03   1.141622169e-02   1.196719206e-01   
1.347570658e-01   9.332206774e-01   2.210905143e-01   4.888101552e-02   3.385111878e-01   1.535642393e-01   5.658599439e-03   1.754063011e+00   7.756133865e-01     2.436661317e+00     5.532490190e-01    3.555315082e+02   2.241537505e-06   2.243112934e-01   1.000000000e+00   8.464379849e-01   -1.821145430e+05  -2.329394002e+03    1.855713269e+05     -4.153279065e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.078143016e-01   5.218693768e-04   3.230536547e-02   6.420143784e-03   4.558523833e-02   3.073530815e-01   8.464379849e-01   2.320702567e-04   1.975836455e-02   2.499152158e-03   1.141282961e-02   1.196595985e-01   
1.352320658e-01   9.365101511e-01   2.202554792e-01   4.851247613e-02   3.359589760e-01   1.524064386e-01   5.594725530e-03   1.760707606e+00   7.756109950e-01     2.436653804e+00     5.553077333e-01    3.555329306e+02   2.193346995e-06   2.251400955e-01   1.000000000e+00   8.464518327e-01   -1.827916702e+05  -2.279069718e+03    1.862008388e+05     -4.153369863e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.078425800e-01   5.239587872e-04   3.230650249e-02   6.416025734e-03   4.557498574e-02   3.073359472e-01   8.464518327e-01   2.329923692e-04   1.975846396e-02   2.497473801e-03   1.140991858e-02   1.196493186e-01   
1.353445658e-01   9.372892369e-01   2.200572996e-01   4.842521511e-02   3.353546753e-01   1.521323000e-01   5.579637188e-03   1.762290982e+00   7.756099894e-01     2.436650645e+00     5.557984090e-01    3.555332623e+02   2.182003618e-06   2.253376546e-01   1.000000000e+00   8.464550550e-01   -1.829530594e+05  -2.267228418e+03    1.863510354e+05     -4.153390670e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.078491759e-01   5.244578465e-04   3.230678513e-02   6.415046071e-03   4.557256305e-02   3.073319720e-01   8.464550550e-01   2.332126465e-04   1.975849764e-02   2.497074871e-03   1.140923167e-02   1.196469282e-01   
1.358195658e-01   9.405787106e-01   2.192183957e-01   4.805670503e-02   3.328026664e-01   1.509745915e-01   5.516067956e-03   1.769023755e+00   7.756050992e-01     2.436635282e+00     5.578853857e-01    3.555346381e+02   2.134591961e-06   2.261780353e-01   1.000000000e+00   8.464683758e-01   -1.836395027e+05  -2.217731164e+03    1.869907384e+05     -4.153475023e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.078765295e-01   5.265887986e-04   3.230805905e-02   6.410884483e-03   4.556234706e-02   3.073155911e-01   8.464683758e-01   2.341533730e-04   1.975869856e-02   2.495381939e-03   1.140634028e-02   1.196370500e-01   
1.363695658e-01   9.443875749e-01   2.182429892e-01   4.763000233e-02   3.298476616e-01   1.496340654e-01   5.442764287e-03   1.776949247e+00   7.756134305e-01     2.436661455e+00     5.603531011e-01    3.555363963e+02   2.096453263e-06   2.271711749e-01   1.000000000e+00   8.464855865e-01   -1.844511216e+05  -2.191263481e+03    1.878743548e+05     -4.153586198e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.079114888e-01   5.290945364e-04   3.230926331e-02   6.405954844e-03   4.555011601e-02   3.072940825e-01   8.464855865e-01   2.352588299e-04   1.975870047e-02   2.493370422e-03   1.140285436e-02   1.196242294e-01   
1.364695658e-01   9.450800957e-01   2.180652064e-01   4.755243422e-02   3.293104863e-01   1.493903780e-01   5.429473935e-03   1.778355049e+00   7.755947215e-01     2.436602679e+00     5.607790225e-01    3.555364622e+02   2.070671976e-06   2.273434943e-01   1.000000000e+00   8.464859416e-01   -1.845912964e+05  -2.151023694e+03    1.878796452e+05     -4.153582111e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.079127982e-01   5.295609750e-04   3.230997563e-02   6.405128073e-03   4.554841240e-02   3.072941247e-01   8.464859416e-01   2.354658207e-04   1.975910182e-02   2.493044296e-03   1.140240811e-02   1.196240384e-01   
